gene_id,gene_name,n_alu_plus,n_alu_minus,te_median_alu_plus,te_median_alu_minus,diff,pct_change
ENSG00000179820,MYADM,4,5,0.944641,1.31877,-0.374127,-28.3694
ENSG00000179841,AKAP5,1,1,1.28825,1.96334,-0.67509,-34.3848
ENSG00000179859,RNF227,2,1,0.438576,0.631286,-0.19271,-30.5266
ENSG00000179933,C14orf119,1,1,4.42386,1.64758,2.77628,168.507
ENSG00000179965,ZNF771,2,2,0.621043,0.546013,0.0750295,13.7413
ENSG00000180011,PTGR3,1,3,1.9586,1.09096,0.86764,79.5301
ENSG00000180035,ZNF48,3,1,0.510942,0.586182,-0.07524,-12.8356
ENSG00000180104,EXOC3,2,3,1.69884,0.840581,0.858259,102.103
ENSG00000180185,FAHD1,2,1,1.88121,2.95622,-1.075,-36.3642
ENSG00000180336,MEIOC,2,3,1.17311,1.21192,-0.038811,-3.20244
ENSG00000180357,ZNF609,1,1,0.866805,0.410815,0.45599,110.996
ENSG00000180370,PAK2,1,1,1.44015,0.559162,0.880991,157.556
ENSG00000180398,MCFD2,2,11,2.44812,2.51538,-0.0672505,-2.67358
ENSG00000180423,HARBI1,1,2,1.8227,1.34754,0.47516,35.2613
ENSG00000180488,MIGA1,7,1,1.45929,1.39699,0.062302,4.45974
ENSG00000180574,EIF2S3B,1,1,0.282452,0.180063,0.102389,56.8629
ENSG00000180592,SKIDA1,1,1,0.298467,0.247696,0.050771,20.4973
ENSG00000180758,GPR157,1,1,0.3803,0.281292,0.099008,35.1976
ENSG00000180773,SLC36A4,1,3,0.67834,0.692138,-0.013798,-1.99353
ENSG00000180776,ZDHHC20,3,4,0.436436,0.609581,-0.173145,-28.4039
ENSG00000180817,PPA1,1,2,1.46478,1.82469,-0.359917,-19.7248
ENSG00000180822,PSMG4,1,7,1.04817,1.55095,-0.502783,-32.4178
ENSG00000180902,D2HGDH,1,7,2.0103,1.43798,0.572322,39.8005
ENSG00000180979,LRRC57,3,1,1.98679,1.43465,0.552138,38.4858
ENSG00000181027,FKRP,2,1,0.188927,0.788309,-0.599382,-76.0339
ENSG00000181029,TRAPPC5,1,3,10.7939,1.61149,9.18243,569.81
ENSG00000181090,EHMT1,3,21,0.674085,0.667791,0.006294,0.94251
ENSG00000181104,F2R,1,1,1.46046,0.542301,0.918158,169.308
ENSG00000181163,NPM1,1,16,5.19863,3.22401,1.97462,61.2475
ENSG00000181192,DHTKD1,1,3,0.81097,0.693176,0.117794,16.9934
ENSG00000181396,OGFOD3,1,5,0.867952,0.728935,0.139017,19.0712
ENSG00000181450,ZNF678,2,2,1.73665,0.983683,0.752964,76.5453
ENSG00000181481,RNF135,5,1,0.518877,0.305835,0.213042,69.6591
ENSG00000181544,FANCB,1,15,0.885847,1.11944,-0.23359,-20.8667
ENSG00000181555,SETD2,2,16,1.06274,1.05159,0.0111505,1.06035
ENSG00000181610,MRPS23,1,2,14.8234,5.52243,9.30093,168.421
ENSG00000181704,YIPF6,2,1,2.29996,2.92051,-0.620547,-21.2479
ENSG00000181826,RELL1,1,2,0.465965,0.800685,-0.33472,-41.8042
ENSG00000181852,RNF41,2,7,0.824543,0.650837,0.173706,26.6896
ENSG00000181896,ZNF101,4,2,0.8758,0.934109,-0.058309,-6.2422
ENSG00000181904,C5orf24,2,4,1.75249,1.91429,-0.161806,-8.45254
ENSG00000181924,COA4,2,2,1.3986,1.57888,-0.180281,-11.4183
ENSG00000181938,GINS3,1,2,3.06185,3.22588,-0.164032,-5.08485
ENSG00000181991,MRPS11,1,2,8.27853,4.41476,3.86377,87.5193
ENSG00000182013,PNMA8A,2,1,1.42018,1.22489,0.195299,15.9443
ENSG00000182054,IDH2,1,3,1.34482,0.897729,0.44709,49.8023
ENSG00000182093,GET1,2,11,3.04091,2.0814,0.959507,46.0992
ENSG00000182095,TNRC18,1,7,0.339654,0.156685,0.182969,116.775
ENSG00000182141,ZNF708,3,1,1.5538,3.80841,-2.25461,-59.2009
ENSG00000182149,IST1,6,13,1.85883,1.15741,0.701416,60.602
ENSG00000182150,ERCC6L2,1,1,0.435439,0.964549,-0.52911,-54.8557
ENSG00000182158,CREB3L2,1,4,2.03132,1.00499,1.02634,102.124
ENSG00000182173,TSEN54,2,8,1.48888,1.30132,0.187569,14.4138
ENSG00000182197,EXT1,1,2,0.770547,0.374971,0.395576,105.495
ENSG00000182240,BACE2,2,1,1.97433,1.04588,0.928454,88.7729
ENSG00000182378,PLCXD1,2,3,0.507042,0.55301,-0.0459685,-8.31242
ENSG00000182446,NPLOC4,4,7,0.781195,0.744268,0.036927,4.96152
ENSG00000182481,KPNA2,1,10,3.51134,3.30051,0.210831,6.38783
ENSG00000182504,CEP97,3,1,2.1704,3.10989,-0.9395,-30.21
ENSG00000182534,MXRA7,2,5,0.329719,0.379261,-0.049542,-13.0628
ENSG00000182551,ADI1,2,1,3.73953,0.79335,2.94618,371.359
ENSG00000182628,SKA2,2,7,0.624563,0.915609,-0.291046,-31.7872
ENSG00000182718,ANXA2,4,30,1.52228,1.27873,0.243545,19.0458
ENSG00000182899,RPL35A,1,4,8.53213,3.64745,4.88468,133.921
ENSG00000182903,ZNF721,2,3,0.894751,2.48577,-1.59102,-64.005
ENSG00000182963,GJC1,4,4,0.601691,0.800014,-0.198323,-24.7899
ENSG00000182973,CNOT10,1,6,1.9442,2.15168,-0.207472,-9.64236
ENSG00000182985,CADM1,1,11,1.22369,2.10074,-0.877056,-41.7498
ENSG00000183020,AP2A2,1,17,1.37176,1.19936,0.172394,14.3738
ENSG00000183077,AFMID,3,7,0.935642,1.57923,-0.643591,-40.7534
ENSG00000183137,CEP57L1,4,14,1.15034,1.23702,-0.0866835,-7.00743
ENSG00000183207,RUVBL2,2,6,0.867592,1.63443,-0.766836,-46.9177
ENSG00000183291,SELENOF,1,5,2.23866,1.84364,0.395017,21.4259
ENSG00000183309,ZNF623,1,2,0.720069,0.70785,0.012219,1.72621
ENSG00000183474,GTF2H2C,2,3,0.234708,0.235708,-0.001,-0.424254
ENSG00000183513,COA5,1,1,3.96602,3.60074,0.365277,10.1445
ENSG00000183527,PSMG1,1,3,4.65956,0.649129,4.01043,617.817
ENSG00000183530,PRR14L,1,4,0.961747,0.773552,0.188195,24.3287
ENSG00000183648,NDUFB1,1,4,5.79759,5.22701,0.57058,10.916
ENSG00000183722,LHFPL6,1,1,2.8535,0.847838,2.00567,236.562
ENSG00000183751,TBL3,1,2,3.83987,1.68181,2.15806,128.318
ENSG00000183765,CHEK2,7,14,1.40838,1.27128,0.1371,10.7844
ENSG00000184007,PTP4A2,1,9,0.534507,0.274432,0.260075,94.7685
ENSG00000184047,DIABLO,1,9,2.39496,1.60471,0.790258,49.2463
ENSG00000184058,TBX1,1,5,0.491659,0.441867,0.049792,11.2685
ENSG00000184203,PPP1R2,1,4,0.78519,1.18162,-0.396428,-33.5496
ENSG00000184207,PGP,1,1,2.56712,4.98305,-2.41593,-48.4829
ENSG00000184209,SNRNP35,2,1,3.25182,2.61459,0.637223,24.3718
ENSG00000184216,IRAK1,2,8,0.090578,0.105532,-0.0149535,-14.1697
ENSG00000184226,PCDH9,1,3,1.03783,0.74833,0.289503,38.6865
ENSG00000184277,TM2D3,1,7,2.91926,2.48504,0.434224,17.4735
ENSG00000184304,PRKD1,1,4,1.2147,2.08128,-0.866581,-41.6368
ENSG00000184402,SS18L1,1,3,0.697282,0.560503,0.136779,24.4029
ENSG00000184432,COPB2,3,10,4.36225,4.30314,0.0591155,1.37378
ENSG00000184445,KNTC1,3,3,3.00108,1.84194,1.15914,62.9307
ENSG00000184465,WDR27,2,6,1.23046,0.839104,0.391353,46.6395
ENSG00000184470,TXNRD2,2,11,1.91656,1.56332,0.353247,22.5961
ENSG00000184508,HDDC3,1,4,1.98229,1.20759,0.774694,64.152
ENSG00000184575,XPOT,2,2,0.664753,0.537326,0.127428,23.7151
ENSG00000184634,MED12,1,20,1.40576,1.35102,0.054745,4.05213
ENSG00000184640,SEPTIN9,1,30,0.965773,0.890551,0.0752215,8.44662
ENSG00000184677,ZBTB40,3,2,0.723829,0.714155,0.0096735,1.35454
ENSG00000184743,ATL3,1,2,1.75097,2.81917,-1.0682,-37.8907
ENSG00000184752,NDUFA12,2,7,5.82507,3.50638,2.31869,66.1279
ENSG00000184787,UBE2G2,1,3,2.40534,3.71306,-1.30773,-35.2196
ENSG00000184900,SUMO3,1,3,1.70394,1.6847,0.019242,1.14216
ENSG00000184939,ZFP90,3,1,1.30453,0.908616,0.395911,43.573
ENSG00000184979,USP18,1,1,0.430791,0.41385,0.016941,4.09351
ENSG00000184990,SIVA1,1,5,1.06066,1.06299,-0.00233,-0.219194
ENSG00000184992,BRI3BP,2,1,1.01945,1.78684,-0.767386,-42.9466
ENSG00000185019,UBOX5,2,1,1.27322,0.997269,0.275956,27.6711
ENSG00000185024,BRF1,1,13,1.24178,0.854383,0.387396,45.3422
ENSG00000185049,NELFA,3,8,0.801808,1.21032,-0.408517,-33.7526
ENSG00000185088,RPS27L,2,4,37.0832,7.54897,29.5342,391.235
ENSG00000185104,FAF1,1,1,3.98653,1.45,2.53653,174.932
ENSG00000185122,HSF1,1,5,0.402058,0.638287,-0.236229,-37.0098
ENSG00000185201,IFITM2,1,14,0.846478,0.836081,0.0103965,1.24348
ENSG00000185236,RAB11B,2,2,1.32825,0.996733,0.331514,33.26
ENSG00000185252,ZNF74,4,2,0.423984,0.418671,0.005313,1.26902
ENSG00000185278,ZBTB37,1,3,0.417134,0.71324,-0.296106,-41.5156
ENSG00000185298,CCDC137,2,3,0.67352,1.19103,-0.517508,-43.4506
ENSG00000185324,CDK10,4,6,0.945627,0.817234,0.128393,15.7106
ENSG00000185344,ATP6V0A2,4,3,1.81918,1.57636,0.242817,15.4036
ENSG00000185359,HGS,1,59,0.733155,1.00261,-0.269453,-26.8752
ENSG00000185379,RAD51D,2,7,0.714878,0.86777,-0.152892,-17.619
ENSG00000185477,GPRIN3,1,1,1.3038,1.38463,-0.080834,-5.83794
ENSG00000185483,ROR1,1,1,1.14221,1.20019,-0.057989,-4.83163
ENSG00000185515,BRCC3,4,3,2.33977,2.27151,0.068262,3.00514
ENSG00000185624,P4HB,3,38,2.2296,2.80665,-0.577045,-20.5599
ENSG00000185670,ZBTB3,3,1,1.24583,0.535584,0.71025,132.612
ENSG00000185721,DRG1,1,2,3.75474,2.67416,1.08058,40.4083
ENSG00000185730,ZNF696,2,2,0.754818,0.75973,-0.0049125,-0.646611
ENSG00000185800,DMWD,1,4,0.380332,0.25749,0.122842,47.7078
ENSG00000185808,PIGP,1,5,10.252,3.58359,6.66844,186.083
ENSG00000185838,GNB1L,1,3,7.70729,1.86596,5.84134,313.048
ENSG00000185900,POMK,9,4,0.593711,0.529758,0.063953,12.0721
ENSG00000185917,SETD4,6,6,1.70438,1.62309,0.081281,5.00778
ENSG00000185946,RNPC3,1,6,1.39736,1.18206,0.215296,18.2136
ENSG00000186001,LRCH3,2,7,1.20138,1.18043,0.0209545,1.77516
ENSG00000186020,ZNF529,2,5,1.36254,1.20938,0.153164,12.6647
ENSG00000186106,ANKRD46,2,7,2.84582,2.93651,-0.0906945,-3.08851
ENSG00000186141,POLR3C,5,4,7.97149,3.60301,4.36848,121.245
ENSG00000186184,POLR1D,1,13,4.42427,2.27412,2.15015,94.5487
ENSG00000186185,KIF18B,2,1,0.646826,0.656462,-0.009636,-1.46787
ENSG00000186197,EDARADD,3,1,0.825052,1.38487,-0.559818,-40.4239
ENSG00000186205,MTARC1,1,6,2.1185,1.64815,0.470358,28.5386
ENSG00000186230,ZNF749,1,1,0.762832,0.447856,0.314976,70.3297
ENSG00000186260,MRTFB,1,7,2.96243,1.47178,1.49065,101.282
ENSG00000186283,TOR3A,1,4,1.03051,0.653329,0.377179,57.7317
ENSG00000186298,PPP1CC,1,7,2.95498,1.42922,1.52576,106.755
ENSG00000186300,ZNF555,1,2,1.55138,0.881444,0.669938,76.0047
ENSG00000186314,PRELID2,2,2,0.51561,0.635147,-0.119537,-18.8204
ENSG00000186432,KPNA4,3,5,3.92088,1.38324,2.53764,183.457
ENSG00000186448,ZNF197,2,4,1.40331,1.71613,-0.312818,-18.2281
ENSG00000186468,RPS23,2,5,3.5997,1.42142,2.17828,153.246
ENSG00000186532,SMYD4,3,2,0.81585,0.697369,0.118481,16.9898
ENSG00000186575,NF2,4,10,0.134565,0.183022,-0.048457,-26.4761
ENSG00000186687,LYRM7,1,2,3.06311,2.47061,0.592507,23.9822
ENSG00000186812,ZNF397,1,3,0.772497,1.02225,-0.249754,-24.4318
ENSG00000186867,QRFPR,1,2,1.94918,0.865856,1.08333,125.116
ENSG00000186871,ERCC6L,1,1,1.79667,1.78837,0.008302,0.464222
ENSG00000186918,ZNF395,2,7,0.407905,0.458608,-0.0507035,-11.056
ENSG00000187051,RPS19BP1,1,1,1.31086,3.34546,-2.0346,-60.8167
ENSG00000187097,ENTPD5,2,2,0.508238,0.71786,-0.209622,-29.2009
ENSG00000187109,NAP1L1,2,18,2.01374,1.11634,0.897395,80.387
ENSG00000187239,FNBP1,2,2,1.24923,1.01944,0.229788,22.5407
ENSG00000187257,RSBN1L,1,3,1.42859,1.16436,0.264229,22.6931
ENSG00000187446,CHP1,2,4,1.06352,1.09674,-0.033224,-3.02933
ENSG00000187736,NHEJ1,9,1,2.90671,1.5919,1.31481,82.5943
ENSG00000187741,FANCA,6,27,0.863952,1.09445,-0.230496,-21.0605
ENSG00000187772,LIN28B,1,2,1.25322,0.829163,0.42406,51.1431
ENSG00000187824,TMEM220,3,2,1.42235,1.60813,-0.185781,-11.5526
ENSG00000188026,RILPL1,1,1,1.65371,0.98041,0.673299,68.6752
ENSG00000188033,ZNF490,1,2,1.03775,1.14436,-0.106605,-9.31571
ENSG00000188211,NCR3LG1,1,1,0.396816,0.587372,-0.190556,-32.4421
ENSG00000188266,HYKK,3,3,2.03026,1.46271,0.567548,38.801
ENSG00000188283,ZNF383,3,1,0.939002,0.975969,-0.036967,-3.78772
ENSG00000188343,CIBAR1,2,13,1.21518,1.02447,0.190716,18.6161
ENSG00000188419,CHM,1,1,3.34955,6.93808,-3.58853,-51.7223
ENSG00000188428,BLOC1S5,2,2,2.24132,1.32856,0.912763,68.7031
ENSG00000188493,ACTMAP,3,6,1.15486,0.678735,0.476128,70.1494
ENSG00000188529,SRSF10,2,7,2.58331,3.26487,-0.681554,-20.8754
ENSG00000188542,DUSP28,1,2,0.588048,0.92353,-0.335482,-36.3261
ENSG00000188612,SUMO2,1,2,1.0934,0.303871,0.789525,259.822
ENSG00000188613,NANOS1,1,1,0.327572,0.301812,0.02576,8.53511
ENSG00000188647,PTAR1,2,2,1.58266,2.40158,-0.818922,-34.0993
ENSG00000188690,UROS,1,16,0.321063,0.428368,-0.107305,-25.0497
ENSG00000188735,TMEM120B,3,1,0.938381,0.370091,0.56829,153.554
ENSG00000188739,RBM34,1,3,7.66287,5.76253,1.90034,32.9775
ENSG00000188785,ZNF548,2,1,1.39962,1.02503,0.374586,36.5437
ENSG00000188846,RPL14,2,2,11.3903,0.652814,10.7375,1644.8
ENSG00000188938,FAM120AOS,3,2,1.5133,1.14184,0.371455,32.5312
ENSG00000188994,ZNF292,2,4,1.66245,1.73207,-0.069613,-4.01907
ENSG00000189042,ZNF567,1,4,1.71193,1.69216,0.0197715,1.16842
ENSG00000189046,ALKBH2,1,6,1.15891,0.933181,0.22573,24.1893
ENSG00000189067,LITAF,4,11,0.848799,1.52928,-0.680479,-44.4967
ENSG00000189091,SF3B3,3,4,3.64578,1.7487,1.89708,108.485
ENSG00000189114,BLOC1S3,1,2,0.302404,0.483468,-0.181064,-37.4511
ENSG00000189159,JPT1,1,8,2.07974,3.20002,-1.12028,-35.0084
ENSG00000189180,ZNF33A,4,2,0.917669,0.864761,0.0529085,6.11828
ENSG00000189227,C15orf61,1,1,10.7367,10.0704,0.666238,6.61579
ENSG00000189241,TSPYL1,1,1,1.87467,4.47679,-2.60212,-58.1247
ENSG00000189298,ZKSCAN3,2,1,0.664095,0.521395,0.1427,27.3689
ENSG00000189306,RRP7A,1,1,2.10012,0.200263,1.89986,948.683
ENSG00000189308,LIN54,4,4,1.08394,1.12448,-0.04054,-3.60523
ENSG00000189403,HMGB1,1,5,0.296804,0.247471,0.049333,19.9349
ENSG00000196072,BLOC1S2,4,1,2.03666,0.789859,1.2468,157.851
ENSG00000196110,ZNF699,1,1,1.15575,1.24947,-0.09372,-7.50079
ENSG00000196141,SPATS2L,1,15,1.27259,1.5592,-0.286616,-18.3822
ENSG00000196152,ZNF79,1,3,0.842265,0.823247,0.019018,2.31012
ENSG00000196199,MPHOSPH8,2,1,1.73532,2.0224,-0.287076,-14.1948
ENSG00000196214,ZNF766,2,2,1.87478,1.44645,0.428328,29.6124
ENSG00000196227,FAM217B,2,1,0.317336,0.201889,0.115447,57.1834
ENSG00000196230,TUBB,2,3,2.31709,1.68413,0.632952,37.5832
ENSG00000196233,LCOR,1,22,0.774513,1.16558,-0.391065,-33.5512
ENSG00000196247,ZNF107,4,1,3.16601,3.0433,0.12271,4.03214
ENSG00000196262,PPIA,8,4,2.16811,1.03035,1.13776,110.425
ENSG00000196323,ZBTB44,3,5,0.344235,0.40976,-0.065525,-15.9911
ENSG00000196367,TRRAP,1,5,0.671901,0.431806,0.240095,55.6025
ENSG00000196391,ZNF774,2,2,0.784952,0.832886,-0.047935,-5.75529
ENSG00000196417,ZNF765,1,1,1.19065,1.96722,-0.776572,-39.4756
ENSG00000196418,ZNF124,2,2,0.729876,0.623266,0.10661,17.1052
ENSG00000196428,TSC22D2,2,3,1.69982,0.933705,0.766112,82.0508
ENSG00000196505,GDAP2,1,1,2.31651,2.90884,-0.592328,-20.3631
ENSG00000196531,NACA,2,17,4.40194,2.52773,1.87421,74.1461
ENSG00000196535,MYO18A,1,2,0.973887,0.745447,0.22844,30.6447
ENSG00000196586,MYO6,3,5,2.51439,2.34183,0.172559,7.36854
ENSG00000196588,MRTFA,1,10,1.36379,0.615049,0.748744,121.737
ENSG00000196591,HDAC2,1,11,18.1639,4.72675,13.4371,284.278
ENSG00000196597,ZNF782,1,1,0.916179,1.07506,-0.158881,-14.7788
ENSG00000196632,WNK3,2,1,0.759343,0.881431,-0.122088,-13.8511
ENSG00000196642,RABL6,1,7,0.572002,0.25504,0.316962,124.279
ENSG00000196646,ZNF136,3,2,2.90069,2.67394,0.226744,8.47976
ENSG00000196652,ZKSCAN5,2,2,0.642478,0.628261,0.0142165,2.26283
ENSG00000196663,TECPR2,1,1,0.627762,0.635755,-0.007993,-1.25725
ENSG00000196683,TOMM7,1,2,2.5568,3.76774,-1.21095,-32.1398
ENSG00000196693,ZNF33B,2,2,0.536787,2.11458,-1.5778,-74.615
ENSG00000196704,AMZ2,1,15,0.567396,0.358979,0.208417,58.0583
ENSG00000196705,ZNF431,3,2,0.986904,1.06016,-0.073252,-6.90955
ENSG00000196712,NF1,3,21,0.79832,0.804322,-0.006002,-0.746219
ENSG00000196715,VKORC1L1,3,1,1.13157,0.889921,0.241651,27.1542
ENSG00000196743,GM2A,1,2,1.48884,1.53019,-0.041349,-2.70222
ENSG00000196757,ZNF700,1,2,0.743844,0.820891,-0.0770475,-9.38583
ENSG00000196890,H2BC26,1,1,4.14625,0.385466,3.76078,975.645
ENSG00000196935,SRGAP1,1,1,1.0679,1.09324,-0.025338,-2.31771
ENSG00000196975,ANXA4,1,3,7.27249,5.51961,1.75288,31.7573
ENSG00000196998,WDR45,1,26,0.726906,0.609131,0.117776,19.335
ENSG00000197020,ZNF100,2,2,1.42887,1.68129,-0.252419,-15.0134
ENSG00000197024,ZNF398,1,3,0.711768,0.983646,-0.271878,-27.6398
ENSG00000197056,ZMYM1,1,4,2.49464,2.28964,0.205005,8.95362
ENSG00000197081,IGF2R,4,1,1.97045,2.50026,-0.529803,-21.19
ENSG00000197102,DYNC1H1,7,24,1.27626,1.02667,0.24959,24.3106
ENSG00000197111,PCBP2,2,18,2.26047,2.81294,-0.552476,-19.6405
ENSG00000197121,PGAP1,3,3,3.45924,2.54959,0.909654,35.6785
ENSG00000197122,SRC,1,6,0.847227,0.840481,0.006746,0.802636
ENSG00000197128,ZNF772,3,5,0.790898,1.07791,-0.287014,-26.6268
ENSG00000197170,PSMD12,1,3,3.20009,3.33191,-0.13182,-3.95628
ENSG00000197217,ENTPD4,1,5,0.299414,0.548835,-0.249421,-45.4455
ENSG00000197256,KANK2,4,4,0.792622,1.08438,-0.291758,-26.9055
ENSG00000197299,BLM,5,1,2.04895,2.03351,0.01544,0.759278
ENSG00000197312,DDI2,1,2,2.24186,1.43881,0.803054,55.8138
ENSG00000197324,LRP10,2,1,0.864993,0.615745,0.249248,40.479
ENSG00000197343,ZNF655,4,15,1.40104,1.0616,0.339449,31.9753
ENSG00000197355,UAP1L1,2,1,0.924214,0.716245,0.207969,29.0359
ENSG00000197429,IPP,1,1,1.48405,1.77208,-0.28803,-16.2538
ENSG00000197448,GSTK1,1,5,3.43991,1.6888,1.75111,103.69
ENSG00000197472,ZNF695,1,4,1.3362,1.32193,0.0142655,1.07914
ENSG00000197498,RPF2,2,2,5.6651,2.80357,2.86153,102.067
ENSG00000197594,ENPP1,3,1,1.76112,1.2768,0.484312,37.9316
ENSG00000197702,PARVA,1,1,4.18685,3.29747,0.889377,26.9715
ENSG00000197712,FAM114A1,1,2,1.81951,1.49261,0.326904,21.9015
ENSG00000197713,RPE,7,9,0.872662,1.00401,-0.13135,-13.0825
ENSG00000197728,RPS26,2,1,0.049134,0.025538,0.023596,92.3956
ENSG00000197756,RPL37A,1,7,9.20536,1.53156,7.6738,501.044
ENSG00000197779,ZNF81,2,2,1.23069,1.08868,0.142003,13.0436
ENSG00000197780,TAF13,2,1,2.38264,2.26652,0.116122,5.12336
ENSG00000197837,H4C16,1,1,10.9404,2.42933,8.51111,350.348
ENSG00000197852,INKA2,1,2,0.911551,1.08616,-0.17461,-16.0759
ENSG00000197860,SGTB,1,1,3.51726,2.23567,1.28159,57.3246
ENSG00000197879,MYO1C,6,5,0.516907,0.389852,0.127055,32.5906
ENSG00000197885,NKIRAS1,3,2,2.37362,2.32909,0.044524,1.91164
ENSG00000197930,ERO1A,1,6,2.05366,1.53846,0.515196,33.4877
ENSG00000197951,ZNF71,1,1,0.579952,0.423399,0.156553,36.9753
ENSG00000197961,ZNF121,2,1,1.39473,1.01096,0.383763,37.9601
ENSG00000197965,MPZL1,2,3,1.34835,1.52437,-0.176019,-11.547
ENSG00000197969,VPS13A,1,5,2.21014,1.62172,0.588421,36.2837
ENSG00000198000,NOL8,1,17,1.62961,1.7519,-0.122286,-6.9802
ENSG00000198015,MRPL42,4,4,5.53022,2.83854,2.69168,94.826
ENSG00000198018,ENTPD7,1,1,0.651481,0.201493,0.449988,223.327
ENSG00000198040,ZNF84,3,4,1.88502,1.38728,0.497736,35.8785
ENSG00000198056,PRIM1,1,4,2.0893,2.56826,-0.478957,-18.6491
ENSG00000198075,SULT1C4,1,1,1.6092,2.27644,-0.667238,-29.3107
ENSG00000198105,ZNF248,1,7,0.751344,1.31207,-0.560724,-42.7359
ENSG00000198146,ZNF770,1,1,1.41232,0.737849,0.674469,91.4102
ENSG00000198198,SZT2,3,3,0.823184,0.587661,0.235523,40.078
ENSG00000198208,RPS6KL1,4,5,1.02072,0.79048,0.230242,29.1268
ENSG00000198218,QRICH1,1,5,2.34314,1.71978,0.623359,36.2465
ENSG00000198265,HELZ,1,6,0.726956,0.848197,-0.12124,-14.2939
ENSG00000198298,ZNF485,2,1,1.73131,0.991759,0.739552,74.5698
ENSG00000198331,HYLS1,1,2,2.95483,2.63122,0.323609,12.2988
ENSG00000198346,ZNF813,1,1,1.16437,0.67791,0.486457,71.7583
ENSG00000198373,WWP2,3,4,1.67168,1.34119,0.330493,24.6418
ENSG00000198380,GFPT1,4,1,3.46396,2.27022,1.19375,52.5829
ENSG00000198420,TCAF1,1,5,0.501098,2.16525,-1.66415,-76.8572
ENSG00000198431,TXNRD1,3,12,1.04668,1.06671,-0.02003,-1.87773
ENSG00000198464,ZNF480,1,5,1.86056,2.20262,-0.342055,-15.5295
ENSG00000198466,ZNF587,1,1,0.12006,0.193381,-0.073321,-37.9153
ENSG00000198551,ZNF627,1,3,0.96952,2.0901,-1.12058,-53.6136
ENSG00000198556,ZNF789,1,2,1.07077,0.937613,0.133154,14.2014
ENSG00000198561,CTNND1,1,39,1.38093,1.52723,-0.146297,-9.57925
ENSG00000198625,MDM4,6,1,0.575892,0.262233,0.313659,119.611
ENSG00000198646,NCOA6,1,4,0.605775,0.472444,0.13333,28.2214
ENSG00000198663,C6orf89,1,3,0.537195,0.971975,-0.43478,-44.7316
ENSG00000198700,IPO9,1,1,2.46682,0.366707,2.10012,572.696
ENSG00000198715,GLMP,2,7,1.58222,1.37931,0.20291,14.7109
ENSG00000198740,ZNF652,2,1,0.388164,0.517622,-0.129458,-25.0101
ENSG00000198815,FOXJ3,6,3,1.21526,0.881431,0.333833,37.8739
ENSG00000198824,CHAMP1,3,4,2.1028,1.50446,0.598341,39.7713
ENSG00000198826,ARHGAP11A,1,5,1.03189,0.813175,0.218719,26.8969
ENSG00000198836,OPA1,2,24,2.65427,2.63462,0.019651,0.745877
ENSG00000198839,ZNF277,2,4,4.61021,2.59765,2.01256,77.4762
ENSG00000198843,SELENOT,2,3,2.38677,0.132024,2.25475,1707.83
ENSG00000198856,OSTC,1,2,1.04496,1.32714,-0.282182,-21.2624
ENSG00000198863,RUNDC1,1,1,0.92732,0.552936,0.374384,67.7084
ENSG00000198885,ITPRIPL1,1,4,0.314762,0.424195,-0.109433,-25.7978
ENSG00000198894,CIPC,1,6,0.853688,0.823673,0.0300145,3.64398
ENSG00000198898,CAPZA2,2,4,5.68529,2.52304,3.16225,125.335
ENSG00000198900,TOP1,1,2,12.4598,7.85829,4.60151,58.5561
ENSG00000198912,C1orf174,7,1,1.4527,4.25003,-2.79733,-65.819
ENSG00000198954,KIFBP,3,11,1.28144,2.21443,-0.932991,-42.1324
ENSG00000203667,COX20,1,1,1.40881,0.905728,0.50308,55.5443
ENSG00000203705,TATDN3,6,6,1.78245,2.3049,-0.522453,-22.6671
ENSG00000203727,SAMD5,1,1,2.1466,2.81945,-0.672848,-23.8645
ENSG00000203778,FAM229B,1,1,8.34886,2.10187,6.24699,297.211
ENSG00000203791,EEF1AKMT2,2,3,2.62248,1.53043,1.09205,71.3557
ENSG00000203880,PCMTD2,1,8,3.84685,1.23751,2.60934,210.855
ENSG00000204070,SYS1,1,5,1.21647,1.41744,-0.200969,-14.1783
ENSG00000204084,INPP5B,2,1,0.863865,0.730969,0.132896,18.1807
ENSG00000204104,TRAF3IP1,2,1,0.962184,0.658054,0.30413,46.2166
ENSG00000204120,GIGYF2,17,10,2.72599,2.24122,0.484767,21.6296
ENSG00000204130,RUFY2,2,2,2.50757,3.63956,-1.13199,-31.1024
ENSG00000204131,NHSL2,2,2,0.705027,1.25709,-0.552064,-43.916
ENSG00000204138,PHACTR4,3,3,0.790515,1.26047,-0.469954,-37.2841
ENSG00000204186,ZDBF2,5,4,1.53749,1.39004,0.147452,10.6078
ENSG00000204252,HLA-DOA,1,1,1.21022,1.30035,-0.090132,-6.93136
ENSG00000204256,BRD2,1,14,1.09691,1.06005,0.0368565,3.47687
ENSG00000204370,SDHD,3,5,0.972473,0.299843,0.67263,224.327
ENSG00000204386,NEU1,1,1,7.8781,3.24707,4.63103,142.622
ENSG00000204438,GPANK1,2,6,1.00127,0.677014,0.324252,47.8945
ENSG00000204519,ZNF551,1,2,0.80203,0.937573,-0.135543,-14.4568
ENSG00000204520,MICA,2,2,0.809421,0.932672,-0.123251,-13.2148
ENSG00000204524,ZNF805,1,1,0.743587,0.649644,0.093943,14.4607
